UserID,SessionID,TitleID,Title,Genres,IsSeries,Season,EpisodeNumber,FullContentDurationSeconds,WatchStart,WatchEnd,WatchDurationSeconds,EventType,Device,Country,Rating,WatchDuration,WatchHours,BingeFlag
U0321,U0321_S001,T0187,Thriller Title 187,Thriller,True,1.0,11.0,2100,2025-07-28 13:53:14,2025-07-28 14:15:15,1321,partial,Web,US,3.9,22.016666666666666,0.36694444444444446,False
U0321,U0321_S002,T0226,Horror Title 226,Horror,False,,,7200,2025-06-08 09:59:19,2025-06-08 11:10:05,4246,partial,Game Console,IN,3.8,70.76666666666667,1.1794444444444445,False
U0321,U0321_S002,T0076,Romance Title 76,Romance|Action,True,1.0,5.0,1620,2025-06-08 11:17:34,2025-06-08 11:34:34,1020,partial,Mobile,IN,,17.0,0.2833333333333333,False
U0321,U0321_S002,T0101,Romance Title 101,Romance,False,,,7260,2025-06-08 11:39:26,2025-06-08 13:33:41,6855,complete,Mobile,DE,,114.25,1.9041666666666666,False
U0322,U0322_S001,T0088,Animation Title 88,Animation,True,3.0,3.0,1500,2025-04-26 16:54:21,2025-04-26 17:15:27,1266,partial,Mobile,US,,21.1,0.3516666666666667,False
U0322,U0322_S002,T0184,Drama Title 184,Drama|Animation,True,1.0,12.0,2700,2025-05-02 17:24:57,2025-05-02 17:43:32,1115,partial,Smart TV,BR,,18.583333333333332,0.30972222222222223,False
U0322,U0322_S002,T0298,Comedy Title 298,Comedy|Thriller,True,1.0,6.0,2760,2025-05-02 17:48:30,2025-05-02 18:19:57,1887,partial,Tablet,IN,,31.45,0.5241666666666667,False
U0322,U0322_S002,T0154,Sci-Fi Title 154,Sci-Fi,True,1.0,12.0,1740,2025-05-02 18:22:55,2025-05-02 18:51:33,1718,complete,Web,FR,,28.633333333333333,0.4772222222222222,False
U0322,U0322_S003,T0149,Animation Title 149,Animation,False,,,7980,2025-06-22 05:08:30,2025-06-22 06:45:33,5823,partial,Game Console,IN,4.0,97.05,1.6175,False
U0322,U0322_S003,T0001,Comedy Title 1,Comedy,False,,,7320,2025-06-22 06:48:44,2025-06-22 08:43:12,6868,complete,Web,IN,,114.46666666666667,1.9077777777777778,False
U0322,U0322_S003,T0135,Action Title 135,Action,True,3.0,11.0,2100,2025-06-22 08:48:36,2025-06-22 09:22:10,2014,complete,Smart TV,BR,,33.56666666666667,0.5594444444444444,False
U0323,U0323_S001,T0143,Horror Title 143,Horror,True,4.0,3.0,2460,2025-03-11 21:45:13,2025-03-11 22:15:54,1841,partial,Game Console,BR,4.0,30.683333333333334,0.5113888888888889,False
U0323,U0323_S002,T0069,Comedy Title 69,Comedy,True,1.0,5.0,1620,2025-07-11 19:07:36,2025-07-11 19:21:03,807,partial,Game Console,IN,,13.45,0.22416666666666665,False
U0323,U0323_S002,T0005,Action Title 5,Action|Comedy,True,4.0,5.0,1860,2025-07-11 19:25:19,2025-07-11 19:53:44,1705,complete,Smart TV,US,,28.416666666666668,0.4736111111111111,False
U0323,U0323_S003,T0042,Comedy Title 42,Comedy,True,2.0,6.0,2040,2025-05-28 13:54:08,2025-05-28 14:16:03,1315,partial,Tablet,MX,,21.916666666666668,0.36527777777777776,False
U0323,U0323_S003,T0105,Romance Title 105,Romance,False,,,7200,2025-05-28 14:24:47,2025-05-28 14:49:45,1498,partial,Game Console,CA,2.8,24.966666666666665,0.4161111111111111,False
U0323,U0323_S003,T0249,Animation Title 249,Animation|Sci-Fi,True,1.0,1.0,1380,2025-05-28 14:56:31,2025-05-28 15:18:44,1333,complete,Tablet,MX,,22.216666666666665,0.37027777777777776,False
U0323,U0323_S004,T0204,Documentary Title 204,Documentary|Horror,False,,,6060,2025-06-11 14:44:03,2025-06-11 15:54:25,4222,partial,Smart TV,MX,3.3,70.36666666666666,1.1727777777777777,False
U0323,U0323_S004,T0220,Horror Title 220,Horror,True,5.0,5.0,1440,2025-06-11 15:58:08,2025-06-11 16:15:08,1020,partial,Web,UK,,17.0,0.2833333333333333,False
U0323,U0323_S004,T0183,Comedy Title 183,Comedy,False,,,6540,2025-06-11 16:22:16,2025-06-11 17:40:53,4717,partial,Game Console,FR,2.8,78.61666666666666,1.3102777777777779,False
U0323,U0323_S005,T0138,Horror Title 138,Horror,True,1.0,3.0,2460,2025-04-06 23:22:40,2025-04-06 23:46:53,1453,partial,Tablet,MX,,24.216666666666665,0.4036111111111111,False
U0323,U0323_S005,T0013,Thriller Title 13,Thriller|Romance,False,,,6840,2025-04-06 23:56:13,2025-04-07 01:41:29,6316,complete,Game Console,US,4.3,105.26666666666667,1.7544444444444445,False
U0324,U0324_S001,T0023,Action Title 23,Action,True,2.0,2.0,2220,2025-05-09 11:55:52,2025-05-09 12:12:29,997,partial,Tablet,US,,16.616666666666667,0.27694444444444444,False
U0324,U0324_S001,T0111,Horror Title 111,Horror,False,,,5820,2025-05-09 12:16:00,2025-05-09 13:46:31,5431,complete,Game Console,CA,,90.51666666666667,1.5086111111111111,False
U0324,U0324_S001,T0028,Comedy Title 28,Comedy,True,1.0,4.0,2700,2025-05-09 13:48:30,2025-05-09 14:20:18,1908,partial,Game Console,UK,,31.8,0.53,False
U0324,U0324_S001,T0117,Sci-Fi Title 117,Sci-Fi,True,4.0,2.0,1980,2025-05-09 14:29:17,2025-05-09 14:51:11,1314,partial,Game Console,CA,,21.9,0.365,False
U0325,U0325_S001,T0193,Action Title 193,Action,True,1.0,1.0,1380,2025-02-14 09:10:19,2025-02-14 09:30:25,1206,partial,Web,MX,5.0,20.1,0.335,False
U0325,U0325_S002,T0104,Comedy Title 104,Comedy|Family,False,,,8760,2025-03-01 14:53:52,2025-03-01 16:00:51,4019,partial,Game Console,AU,,66.98333333333333,1.1163888888888889,False
U0325,U0325_S002,T0290,Romance Title 290,Romance,False,,,6120,2025-03-01 16:10:00,2025-03-01 17:26:43,4603,partial,Tablet,IN,,76.71666666666667,1.2786111111111111,False
U0325,U0325_S002,T0237,Family Title 237,Family|Drama,True,3.0,10.0,1800,2025-03-01 17:29:36,2025-03-01 17:53:32,1436,partial,Web,DE,,23.933333333333334,0.3988888888888889,False
U0326,U0326_S001,T0078,Horror Title 78,Horror,False,,,8220,2025-05-19 12:38:47,2025-05-19 14:22:12,6205,partial,Mobile,DE,3.3,103.41666666666667,1.7236111111111112,False
U0326,U0326_S002,T0067,Sci-Fi Title 67,Sci-Fi,True,1.0,2.0,2640,2025-04-25 22:55:46,2025-04-25 23:37:05,2479,complete,Tablet,CA,3.8,41.31666666666667,0.6886111111111111,False
U0326,U0326_S003,T0163,Comedy Title 163,Comedy|Drama,False,,,4500,2025-04-28 23:36:52,2025-04-29 00:42:11,3919,partial,Tablet,DE,,65.31666666666666,1.0886111111111112,False
U0327,U0327_S001,T0197,Comedy Title 197,Comedy|Horror,False,,,7800,2025-04-11 23:10:29,2025-04-11 23:52:34,2525,partial,Mobile,MX,3.6,42.083333333333336,0.7013888888888888,False
U0327,U0327_S001,T0237,Family Title 237,Family|Drama,True,3.0,7.0,1800,2025-04-11 23:59:33,2025-04-12 00:22:59,1406,partial,Web,US,,23.433333333333334,0.39055555555555554,False
U0327,U0327_S002,T0267,Romance Title 267,Romance|Family,False,,,7020,2025-07-30 00:52:58,2025-07-30 02:25:15,5537,partial,Game Console,US,,92.28333333333333,1.5380555555555555,False
U0327,U0327_S002,T0216,Action Title 216,Action|Romance,False,,,6780,2025-07-30 02:33:17,2025-07-30 03:37:06,3829,partial,Tablet,UK,,63.81666666666667,1.063611111111111,False
U0327,U0327_S003,T0245,Romance Title 245,Romance,True,2.0,9.0,1560,2025-04-17 00:35:54,2025-04-17 01:01:28,1534,complete,Mobile,UK,,25.566666666666666,0.4261111111111111,False
U0327,U0327_S003,T0051,Action Title 51,Action,True,1.0,12.0,1980,2025-04-17 01:09:25,2025-04-17 01:34:52,1527,partial,Game Console,MX,,25.45,0.4241666666666667,False
U0327,U0327_S004,T0116,Action Title 116,Action,True,2.0,5.0,2400,2025-06-05 01:34:02,2025-06-05 02:12:27,2305,complete,Web,IN,,38.416666666666664,0.6402777777777777,False
U0327,U0327_S004,T0275,Horror Title 275,Horror,False,,,7560,2025-06-05 02:20:11,2025-06-05 03:32:47,4356,partial,Tablet,DE,3.8,72.6,1.21,False
U0327,U0327_S005,T0174,Animation Title 174,Animation,False,,,6840,2025-07-28 11:59:49,2025-07-28 13:31:41,5512,partial,Game Console,BR,,91.86666666666666,1.531111111111111,False
U0327,U0327_S006,T0129,Family Title 129,Family,True,3.0,4.0,1980,2025-04-18 21:30:00,2025-04-18 21:53:10,1390,partial,Game Console,MX,,23.166666666666668,0.3861111111111111,False
U0328,U0328_S001,T0236,Thriller Title 236,Thriller,True,1.0,12.0,1260,2025-04-17 11:31:52,2025-04-17 11:38:45,413,partial,Smart TV,MX,,6.883333333333334,0.11472222222222223,False
U0328,U0328_S002,T0005,Action Title 5,Action|Comedy,True,3.0,11.0,1860,2025-02-14 15:23:46,2025-02-14 15:43:36,1190,partial,Mobile,US,,19.833333333333332,0.33055555555555555,False
U0328,U0328_S002,T0294,Documentary Title 294,Documentary,True,2.0,4.0,2160,2025-02-14 15:49:17,2025-02-14 15:57:18,481,partial,Game Console,AU,,8.016666666666667,0.13361111111111112,False
U0328,U0328_S003,T0038,Romance Title 38,Romance,True,3.0,12.0,1980,2025-07-27 06:37:56,2025-07-27 06:58:10,1214,partial,Web,US,,20.233333333333334,0.3372222222222222,False
U0328,U0328_S003,T0255,Comedy Title 255,Comedy,False,,,5820,2025-07-27 07:06:01,2025-07-27 08:02:54,3413,partial,Smart TV,IN,4.3,56.88333333333333,0.9480555555555555,False
U0328,U0328_S004,T0163,Comedy Title 163,Comedy|Drama,False,,,4500,2025-06-30 13:14:51,2025-06-30 13:53:46,2335,partial,Game Console,CA,,38.916666666666664,0.6486111111111111,False
U0328,U0328_S004,T0300,Sci-Fi Title 300,Sci-Fi,True,1.0,6.0,2580,2025-06-30 13:57:27,2025-06-30 14:39:24,2517,complete,Game Console,IN,3.8,41.95,0.6991666666666667,False
U0328,U0328_S004,T0046,Comedy Title 46,Comedy|Romance,False,,,7500,2025-06-30 14:43:47,2025-06-30 15:54:27,4240,partial,Web,CA,4.1,70.66666666666667,1.1777777777777778,False
U0329,U0329_S001,T0125,Comedy Title 125,Comedy,False,,,6240,2025-02-27 08:26:32,2025-02-27 08:51:19,1487,partial,Smart TV,CA,3.5,24.783333333333335,0.41305555555555556,False
U0329,U0329_S001,T0199,Drama Title 199,Drama,True,1.0,7.0,1080,2025-02-27 08:53:55,2025-02-27 09:06:57,782,partial,Smart TV,IN,,13.033333333333333,0.21722222222222223,False
U0329,U0329_S002,T0036,Documentary Title 36,Documentary|Comedy,True,1.0,4.0,2340,2025-05-24 22:23:05,2025-05-24 22:50:13,1628,partial,Mobile,US,,27.133333333333333,0.45222222222222225,False
U0329,U0329_S002,T0204,Documentary Title 204,Documentary|Horror,False,,,6060,2025-05-24 22:54:11,2025-05-25 00:00:09,3958,partial,Game Console,CA,,65.96666666666667,1.0994444444444444,False
U0330,U0330_S001,T0047,Comedy Title 47,Comedy,False,,,8040,2025-03-20 02:42:22,2025-03-20 03:54:15,4313,partial,Mobile,CA,3.7,71.88333333333334,1.1980555555555557,False
U0330,U0330_S002,T0011,Drama Title 11,Drama,True,3.0,11.0,1800,2025-05-02 04:36:12,2025-05-02 05:05:55,1783,complete,Smart TV,IN,3.2,29.716666666666665,0.49527777777777776,False
U0330,U0330_S002,T0045,Romance Title 45,Romance,True,1.0,4.0,2520,2025-05-02 05:08:06,2025-05-02 05:33:09,1503,partial,Mobile,AU,3.9,25.05,0.4175,False
U0330,U0330_S003,T0086,Thriller Title 86,Thriller|Action,False,,,7080,2025-03-04 23:55:19,2025-03-05 00:57:45,3746,partial,Web,US,,62.43333333333333,1.0405555555555555,False
U0330,U0330_S003,T0035,Comedy Title 35,Comedy,False,,,6180,2025-03-05 01:06:20,2025-03-05 02:47:40,6080,complete,Tablet,MX,,101.33333333333333,1.6888888888888889,False
U0330,U0330_S003,T0065,Thriller Title 65,Thriller,False,,,7200,2025-03-05 02:52:25,2025-03-05 04:05:41,4396,partial,Web,US,4.5,73.26666666666667,1.221111111111111,False
U0330,U0330_S004,T0022,Drama Title 22,Drama,True,2.0,9.0,2460,2025-05-31 12:36:04,2025-05-31 13:15:34,2370,complete,Smart TV,CA,3.3,39.5,0.6583333333333333,False
U0330,U0330_S004,T0222,Drama Title 222,Drama,True,3.0,11.0,1680,2025-05-31 13:21:29,2025-05-31 13:47:10,1541,complete,Web,CA,4.1,25.683333333333334,0.4280555555555556,False
U0330,U0330_S005,T0020,Thriller Title 20,Thriller,False,,,5940,2025-04-21 13:10:24,2025-04-21 14:31:29,4865,partial,Smart TV,IN,4.0,81.08333333333333,1.351388888888889,False
U0330,U0330_S005,T0165,Comedy Title 165,Comedy,True,2.0,3.0,1500,2025-04-21 14:41:05,2025-04-21 14:55:10,845,partial,Web,FR,,14.083333333333334,0.23472222222222222,False
U0330,U0330_S005,T0045,Romance Title 45,Romance,True,2.0,3.0,2520,2025-04-21 15:04:06,2025-04-21 15:37:45,2019,partial,Game Console,UK,3.8,33.65,0.5608333333333333,False
U0330,U0330_S006,T0116,Action Title 116,Action,True,4.0,11.0,2400,2025-06-02 14:24:55,2025-06-02 14:26:55,120,partial,Game Console,IN,4.2,2.0,0.03333333333333333,False
U0331,U0331_S001,T0068,Documentary Title 68,Documentary|Romance,False,,,7980,2025-02-25 12:42:05,2025-02-25 14:03:41,4896,partial,Web,FR,3.8,81.6,1.36,False
U0331,U0331_S002,T0275,Horror Title 275,Horror,False,,,7560,2025-05-26 15:48:48,2025-05-26 16:32:58,2650,partial,Mobile,UK,4.7,44.166666666666664,0.7361111111111112,False
U0331,U0331_S002,T0164,Sci-Fi Title 164,Sci-Fi,False,,,6480,2025-05-26 16:42:34,2025-05-26 18:01:42,4748,partial,Smart TV,MX,,79.13333333333334,1.318888888888889,False
U0332,U0332_S001,T0036,Documentary Title 36,Documentary|Comedy,True,1.0,2.0,2340,2025-05-24 10:28:45,2025-05-24 10:46:42,1077,partial,Game Console,US,,17.95,0.2991666666666667,False
U0332,U0332_S002,T0077,Thriller Title 77,Thriller,False,,,5400,2025-03-19 17:19:10,2025-03-19 17:53:59,2089,partial,Smart TV,MX,4.2,34.81666666666667,0.5802777777777778,False
U0332,U0332_S003,T0294,Documentary Title 294,Documentary,True,2.0,5.0,2160,2025-05-13 03:18:33,2025-05-13 03:28:50,617,partial,Game Console,DE,4.1,10.283333333333333,0.1713888888888889,False
U0332,U0332_S003,T0177,Comedy Title 177,Comedy,True,1.0,6.0,1980,2025-05-13 03:34:51,2025-05-13 04:06:35,1904,complete,Tablet,IN,,31.733333333333334,0.5288888888888889,False
U0332,U0332_S003,T0127,Thriller Title 127,Thriller,True,2.0,3.0,1440,2025-05-13 04:11:04,2025-05-13 04:29:06,1082,partial,Web,CA,,18.033333333333335,0.3005555555555556,False
U0332,U0332_S003,T0015,Family Title 15,Family,False,,,6840,2025-05-13 04:36:26,2025-05-13 05:36:47,3621,partial,Game Console,DE,3.7,60.35,1.0058333333333334,False
U0333,U0333_S001,T0136,Action Title 136,Action,True,3.0,11.0,2460,2025-02-12 05:47:32,2025-02-12 06:00:33,781,partial,Web,JP,,13.016666666666667,0.21694444444444444,False
U0334,U0334_S001,T0163,Comedy Title 163,Comedy|Drama,False,,,4500,2025-03-16 18:43:37,2025-03-16 19:19:46,2169,partial,Tablet,JP,4.4,36.15,0.6025,False
U0334,U0334_S001,T0104,Comedy Title 104,Comedy|Family,False,,,8760,2025-03-16 19:28:12,2025-03-16 21:06:55,5923,partial,Smart TV,CA,5.0,98.71666666666667,1.6452777777777778,False
U0334,U0334_S002,T0145,Documentary Title 145,Documentary,False,,,7440,2025-06-03 19:08:31,2025-06-03 19:49:10,2439,partial,Web,US,2.4,40.65,0.6775,False
U0334,U0334_S002,T0205,Animation Title 205,Animation,True,1.0,4.0,2460,2025-06-03 19:51:51,2025-06-03 20:01:58,607,partial,Game Console,US,3.2,10.116666666666667,0.1686111111111111,False
U0334,U0334_S002,T0283,Romance Title 283,Romance|Drama,True,2.0,4.0,1620,2025-06-03 20:09:11,2025-06-03 20:31:15,1324,partial,Tablet,MX,4.9,22.066666666666666,0.36777777777777776,False
U0335,U0335_S001,T0098,Family Title 98,Family,True,4.0,7.0,2340,2025-08-01 03:07:11,2025-08-01 03:31:04,1433,partial,Game Console,US,,23.883333333333333,0.39805555555555555,False
U0335,U0335_S001,T0082,Documentary Title 82,Documentary,True,2.0,11.0,2160,2025-08-01 03:40:31,2025-08-01 03:52:34,723,partial,Tablet,IN,,12.05,0.20083333333333334,False
U0335,U0335_S001,T0119,Horror Title 119,Horror,False,,,6300,2025-08-01 03:57:06,2025-08-01 05:21:14,5048,partial,Tablet,CA,,84.13333333333334,1.4022222222222223,False
U0335,U0335_S002,T0270,Romance Title 270,Romance|Comedy,True,4.0,8.0,3060,2025-07-23 06:59:12,2025-07-23 07:11:14,722,partial,Game Console,IN,3.6,12.033333333333333,0.20055555555555554,False
U0335,U0335_S002,T0255,Comedy Title 255,Comedy,False,,,5820,2025-07-23 07:19:48,2025-07-23 08:37:05,4637,partial,Web,JP,,77.28333333333333,1.2880555555555555,False
U0335,U0335_S003,T0252,Animation Title 252,Animation,True,1.0,3.0,2040,2025-06-23 10:39:42,2025-06-23 10:55:35,953,partial,Smart TV,IN,,15.883333333333333,0.26472222222222225,False
U0335,U0335_S004,T0226,Horror Title 226,Horror,False,,,7200,2025-06-30 03:21:19,2025-06-30 04:32:36,4277,partial,Smart TV,US,,71.28333333333333,1.1880555555555556,False
U0336,U0336_S001,T0086,Thriller Title 86,Thriller|Action,False,,,7080,2025-05-01 20:15:33,2025-05-01 21:01:44,2771,partial,Tablet,US,,46.18333333333333,0.7697222222222222,False
U0336,U0336_S001,T0074,Documentary Title 74,Documentary|Horror,True,1.0,6.0,1740,2025-05-01 21:09:16,2025-05-01 21:27:12,1076,partial,Game Console,IN,,17.933333333333334,0.29888888888888887,False
U0336,U0336_S001,T0002,Drama Title 2,Drama|Sci-Fi,True,1.0,10.0,2700,2025-05-01 21:31:27,2025-05-01 21:48:50,1043,partial,Tablet,BR,,17.383333333333333,0.2897222222222222,False
U0336,U0336_S001,T0201,Drama Title 201,Drama,False,,,7380,2025-05-01 21:52:58,2025-05-01 22:53:14,3616,partial,Smart TV,UK,,60.266666666666666,1.0044444444444445,False
U0336,U0336_S002,T0247,Action Title 247,Action,False,,,6240,2025-04-05 14:53:28,2025-04-05 16:26:36,5588,partial,Tablet,MX,,93.13333333333334,1.5522222222222222,False
U0337,U0337_S001,T0196,Thriller Title 196,Thriller,True,5.0,9.0,1380,2025-03-21 12:37:41,2025-03-21 12:49:19,698,partial,Tablet,JP,,11.633333333333333,0.1938888888888889,False
U0337,U0337_S001,T0273,Comedy Title 273,Comedy,False,,,5520,2025-03-21 12:55:37,2025-03-21 13:46:32,3055,partial,Smart TV,BR,,50.916666666666664,0.8486111111111111,False
U0337,U0337_S001,T0141,Family Title 141,Family|Documentary,True,1.0,6.0,2520,2025-03-21 13:56:27,2025-03-21 14:34:50,2303,complete,Web,JP,5.0,38.38333333333333,0.6397222222222222,False
U0337,U0337_S002,T0025,Romance Title 25,Romance,False,,,6480,2025-02-15 04:51:17,2025-02-15 06:11:15,4798,partial,Tablet,AU,,79.96666666666667,1.3327777777777778,False
U0337,U0337_S002,T0294,Documentary Title 294,Documentary,True,2.0,8.0,2160,2025-02-15 06:19:08,2025-02-15 06:34:50,942,partial,Web,CA,,15.7,0.26166666666666666,False
U0337,U0337_S003,T0096,Documentary Title 96,Documentary,True,1.0,12.0,1800,2025-06-10 07:09:24,2025-06-10 07:25:23,959,partial,Tablet,IN,2.6,15.983333333333333,0.2663888888888889,False
U0337,U0337_S003,T0276,Action Title 276,Action,False,,,8220,2025-06-10 07:27:17,2025-06-10 08:55:07,5270,partial,Game Console,US,,87.83333333333333,1.4638888888888888,False
U0337,U0337_S004,T0021,Animation Title 21,Animation|Romance,True,1.0,12.0,2340,2025-07-23 06:15:29,2025-07-23 06:51:35,2166,complete,Tablet,US,5.0,36.1,0.6016666666666667,False
U0337,U0337_S004,T0231,Family Title 231,Family|Comedy,True,1.0,2.0,2520,2025-07-23 06:53:06,2025-07-23 07:26:47,2021,partial,Tablet,CA,,33.68333333333333,0.5613888888888889,False
U0337,U0337_S005,T0147,Animation Title 147,Animation,True,1.0,5.0,2040,2025-06-16 20:55:14,2025-06-16 21:02:53,459,partial,Mobile,US,5.0,7.65,0.1275,False
U0338,U0338_S001,T0054,Thriller Title 54,Thriller|Sci-Fi,False,,,7020,2025-02-16 02:54:52,2025-02-16 03:57:48,3776,partial,Game Console,UK,,62.93333333333333,1.048888888888889,False
U0338,U0338_S002,T0144,Thriller Title 144,Thriller|Sci-Fi,True,3.0,2.0,1800,2025-05-15 23:22:50,2025-05-15 23:51:02,1692,complete,Game Console,US,,28.2,0.47,False
U0339,U0339_S001,T0102,Horror Title 102,Horror,False,,,6720,2025-02-22 19:31:41,2025-02-22 19:51:32,1191,partial,Web,US,2.5,19.85,0.3308333333333333,False
U0339,U0339_S002,T0072,Sci-Fi Title 72,Sci-Fi,False,,,4260,2025-04-25 13:16:39,2025-04-25 14:17:53,3674,partial,Web,IN,,61.233333333333334,1.0205555555555557,False
U0339,U0339_S003,T0005,Action Title 5,Action|Comedy,True,5.0,1.0,1860,2025-02-16 23:27:15,2025-02-16 23:56:40,1765,complete,Tablet,US,,29.416666666666668,0.49027777777777776,False
U0340,U0340_S001,T0218,Thriller Title 218,Thriller|Drama,True,2.0,5.0,2880,2025-06-25 17:39:08,2025-06-25 17:53:12,844,partial,Smart TV,US,3.9,14.066666666666666,0.23444444444444446,False
U0340,U0340_S001,T0277,Romance Title 277,Romance,False,,,6720,2025-06-25 17:59:43,2025-06-25 18:15:58,975,partial,Tablet,JP,4.3,16.25,0.2708333333333333,False
U0340,U0340_S001,T0134,Horror Title 134,Horror,True,1.0,6.0,2400,2025-06-25 18:18:51,2025-06-25 18:36:02,1031,partial,Mobile,MX,4.3,17.183333333333334,0.2863888888888889,False
U0341,U0341_S001,T0099,Animation Title 99,Animation,True,2.0,8.0,1860,2025-05-27 11:44:39,2025-05-27 11:50:35,356,partial,Tablet,US,2.6,5.933333333333334,0.09888888888888889,False
U0341,U0341_S001,T0112,Action Title 112,Action|Family,False,,,7620,2025-05-27 11:56:20,2025-05-27 13:56:40,7220,complete,Mobile,DE,3.2,120.33333333333333,2.0055555555555555,False
U0341,U0341_S002,T0062,Romance Title 62,Romance|Family,False,,,5580,2025-03-12 22:07:02,2025-03-12 22:45:35,2313,partial,Tablet,US,4.4,38.55,0.6425,False
U0341,U0341_S003,T0033,Drama Title 33,Drama,False,,,6900,2025-04-14 15:19:24,2025-04-14 17:11:52,6748,complete,Web,CA,,112.46666666666667,1.8744444444444444,False
U0341,U0341_S004,T0066,Drama Title 66,Drama,True,3.0,6.0,1440,2025-02-13 04:45:41,2025-02-13 05:07:34,1313,complete,Tablet,BR,3.1,21.883333333333333,0.3647222222222222,False
U0342,U0342_S001,T0259,Horror Title 259,Horror|Romance,True,4.0,10.0,2160,2025-05-29 00:32:00,2025-05-29 00:36:22,262,partial,Web,IN,,4.366666666666666,0.07277777777777777,False
U0342,U0342_S002,T0169,Thriller Title 169,Thriller,True,1.0,7.0,2340,2025-04-27 23:32:35,2025-04-27 23:59:48,1633,partial,Smart TV,FR,,27.216666666666665,0.45361111111111113,False
U0343,U0343_S001,T0183,Comedy Title 183,Comedy,False,,,6540,2025-04-28 04:08:35,2025-04-28 05:49:31,6056,complete,Smart TV,AU,3.6,100.93333333333334,1.6822222222222223,False
U0343,U0343_S002,T0275,Horror Title 275,Horror,False,,,7560,2025-07-21 06:15:56,2025-07-21 08:12:14,6978,complete,Game Console,MX,4.3,116.3,1.9383333333333332,False
U0343,U0343_S003,T0255,Comedy Title 255,Comedy,False,,,5820,2025-04-02 07:52:18,2025-04-02 08:38:59,2801,partial,Tablet,IN,,46.68333333333333,0.7780555555555555,False
U0343,U0343_S004,T0027,Sci-Fi Title 27,Sci-Fi,True,1.0,6.0,2040,2025-07-10 05:45:29,2025-07-10 06:14:12,1723,partial,Game Console,US,5.0,28.716666666666665,0.4786111111111111,False
U0343,U0343_S005,T0111,Horror Title 111,Horror,False,,,5820,2025-05-11 03:07:15,2025-05-11 04:23:08,4553,partial,Tablet,JP,,75.88333333333334,1.2647222222222223,False
U0343,U0343_S006,T0222,Drama Title 222,Drama,True,3.0,8.0,1680,2025-06-03 20:56:14,2025-06-03 21:12:08,954,partial,Smart TV,IN,5.0,15.9,0.265,False
U0344,U0344_S001,T0267,Romance Title 267,Romance|Family,False,,,7020,2025-05-19 07:03:11,2025-05-19 08:34:31,5480,partial,Mobile,US,,91.33333333333333,1.5222222222222221,False
U0345,U0345_S001,T0152,Thriller Title 152,Thriller,False,,,6600,2025-03-02 01:05:25,2025-03-02 01:44:40,2355,partial,Game Console,US,4.0,39.25,0.6541666666666667,False
U0345,U0345_S002,T0122,Family Title 122,Family|Sci-Fi,False,,,7500,2025-07-26 21:09:32,2025-07-26 21:51:13,2501,partial,Game Console,MX,,41.68333333333333,0.6947222222222222,False
U0346,U0346_S001,T0122,Family Title 122,Family|Sci-Fi,False,,,7500,2025-07-04 15:12:05,2025-07-04 16:43:16,5471,partial,Smart TV,IN,,91.18333333333334,1.5197222222222222,False
U0346,U0346_S001,T0045,Romance Title 45,Romance,True,3.0,8.0,2520,2025-07-04 16:52:53,2025-07-04 17:22:46,1793,partial,Smart TV,AU,,29.883333333333333,0.49805555555555553,False
U0346,U0346_S002,T0190,Animation Title 190,Animation,False,,,6720,2025-06-17 15:45:24,2025-06-17 16:52:21,4017,partial,Mobile,DE,3.5,66.95,1.1158333333333332,False
U0346,U0346_S003,T0186,Comedy Title 186,Comedy,False,,,7860,2025-03-30 23:33:01,2025-03-31 01:04:06,5465,partial,Game Console,MX,,91.08333333333333,1.5180555555555555,False
U0346,U0346_S003,T0111,Horror Title 111,Horror,False,,,5820,2025-03-31 01:10:20,2025-03-31 01:39:33,1753,partial,Smart TV,IN,3.3,29.216666666666665,0.48694444444444446,False
U0346,U0346_S004,T0272,Romance Title 272,Romance,False,,,7920,2025-02-25 05:35:28,2025-02-25 06:40:33,3905,partial,Smart TV,CA,,65.08333333333333,1.0847222222222221,False
U0346,U0346_S004,T0020,Thriller Title 20,Thriller,False,,,5940,2025-02-25 06:48:44,2025-02-25 08:07:24,4720,partial,Mobile,MX,,78.66666666666667,1.3111111111111111,False
U0346,U0346_S005,T0159,Family Title 159,Family|Thriller,True,2.0,4.0,1320,2025-06-04 15:04:59,2025-06-04 15:25:40,1241,complete,Mobile,IN,,20.683333333333334,0.3447222222222222,False
U0346,U0346_S005,T0066,Drama Title 66,Drama,True,2.0,9.0,1440,2025-06-04 15:32:26,2025-06-04 15:44:24,718,partial,Web,US,,11.966666666666667,0.19944444444444445,False
U0346,U0346_S005,T0287,Drama Title 287,Drama,True,1.0,10.0,1860,2025-06-04 15:51:22,2025-06-04 16:12:05,1243,partial,Tablet,JP,4.5,20.716666666666665,0.3452777777777778,False
U0347,U0347_S001,T0076,Romance Title 76,Romance|Action,True,1.0,8.0,1620,2025-05-11 08:18:24,2025-05-11 08:41:52,1408,partial,Web,IN,,23.466666666666665,0.39111111111111113,False
U0347,U0347_S001,T0281,Horror Title 281,Horror,True,1.0,8.0,2640,2025-05-11 08:48:46,2025-05-11 09:19:47,1861,partial,Mobile,UK,,31.016666666666666,0.5169444444444444,False
